name,age,height 
Filip Horansky,25.366187542800002,nan
Federico Coria,26.1984941821,nan
Elliot Benchetrit,19.65229295,nan
Oscar Otte,24.8651608487,nan
Maxime Janvier,21.607118412,nan
Max Purcell,20.1889117043,nan
Jay Clarke,19.8932238193,nan
Zdenek Kolar,21.765913757699998,nan
Emil Reinberg,21.2566735113,nan
Marc Andrea Huesler,22.078028747399998,nan
Oriol Roca Batalla,25.2292950034,nan
Jurij Rodionov,19.2060232717,nan
Yosuke Watanuki,20.2984257358,nan
Borna Gojo,20.476386037,nan
Ugo Humbert,20.1697467488,nan
Jenson Brooksby,17.8343600274,nan
Cristian Rodriguez,27.6002737851,nan
Xavier Lawrence,19.1047227926,nan
Joao Pedro Sorgi,24.454483230700003,nan
Minjong Park,16.2710472279,nan
Khumoun Sultanov,19.430527036300003,nan
Muzammil Murtaza,18.3874058864,nan
Alejandro Mendoza,27.989048596900002,nan
Luis Diego Chavez Villalpando,22.266940451700002,nan
Rafael Eduardo Gonzalez Retana,18.0095824778,nan
Francisco Llanes,15.961670089000002,nan
Brandon Perez,18.2149212868,nan
Benjamin Hassan,23.1567419576,nan
Chun Hun Wong,22.4229979466,nan
Anthony Jackie Tang,19.1759069131,nan
Skyler Butts,24.364134154699997,nan
Amir Hossein Badi,19.1403148528,nan
Cheng Yu Yu,22.8281998631,nan
Chun Hsin Tseng,16.476386037,nan
Michel Saade,19.3347022587,nan
Muhammad Althaf Dhaifullah,17.193702943199998,nan
John Bryan Decasa Otico,18.598220397000002,nan
Palaphoom Kovapitukted,18.765229295,nan
Yasitha De Silva,22.5763175907,nan
Alex Fairbanks,21.9630390144,nan
Youssef Hossam,19.8302532512,nan
Holger Vitus Nodskov Rune,14.926762491400002,nan
Peter August Anker,18.658453114300002,nan
Kenneth Raisma,19.8247775496,nan
Ainius Sabaliauskas,14.5133470226,nan
Simon Carr,18.2286105407,nan
Peter Bothwell,22.338124572199998,nan
Daniel Michalski,18.2231348392,nan
Mark Chigaazira,19.926078028699997,nan
Nicolae Frunza,20.205338809,nan
Bogdan Borza,20.8186173854,nan
Dragos Dima,25.793292265599998,nan
Soufiane El Mesbahi,17.106091718,nan
Edris Fetisleam,18.688569473,nan
Yassir Kilani,17.6427104723,nan
Moez Chargui,25.0513347023,nan
Sarp Agabigun,20.6324435318,nan
Mehluli Don Ayanda Sibanda,18.2313483915,nan
Julien Cagnina,23.6550308008,nan
Adrian Bodmer,22.9021218344,nan
Roman Hassanov,21.3935660507,nan
Nicolas Mejia,18.5790554415,nan
Scott Griekspoor,27.665982204000002,nan
Mate Valkusz,20.076659822,nan
Darko Bojanovic,21.5852156057,nan
N Sriram Balaji,28.481861738499997,nan
Jonathan Mridha,23.425051334699997,nan
Kenji Yamamoto,20.1204654346,nan
Milan Palme,22.338124572199998,183.0
Kevin Werwie,nan,nan
Jacco Van Duyn,nan,nan
Valentin Frieden,20.3230663929,nan
Reto Staubli,nan,nan
Ignace Rotman,nan,nan
Alessandro Dalboni,22.083504449,nan
Vasco Goncalves,17.6290212183,nan
Clinton Banducci,23.427789185500004,183.0
Nuno Mota,nan,nan
Cristian Brandi,21.1718001369,183.0
Manuel Gasbarri,nan,nan
Janne Vilhunen,nan,nan
Rolf Seitz,nan,nan
Mario Cleto,nan,nan
Vincent Van Gelderen,25.4674880219,185.0
David Ison,24.5256673511,nan
Mike Holten,25.5989048597,190.0
Stephen Gleeson,18.409308692699998,nan
Luis Ruette,nan,nan
Jose Nunes,23.129363449699998,nan
Ken Kuperstein,23.696098562600003,nan
Ernesto Ponce,19.6413415469,nan
Erik Casas,17.3607118412,nan
Andres Alarcon,nan,nan
Scott Patridge,26.234086242300002,183.0
Doug Eisenman,23.1457905544,193.0
Derek Brown,20.621492128699998,nan
Alexander Lindholm L174,21.541409993200002,nan
Tomas Lonegren,nan,nan
Simon Touzil,18.9952087611,185.0
Oliver Vogt,nan,nan
Robert Phillips P239,26.3134839151,nan
Boris Laustroer,21.1416837782,175.0
Laurent Orsini,19.7618069815,nan
Said Jabrane,nan,nan
Diego Varela,nan,nan
Adar Sumarno,nan,nan
Ron Ward,nan,nan
XXXXXXXX Suhendar,21.6783025325,173.0
Douglas Geiwald,nan,nan
Martin Zumpft,19.8548939083,180.0
Paul Hand,26.1273100616,nan
Tjahjono Tjahjono,28.010951403099998,nan
Thomas Breuninger,nan,nan
Riva Da Silva,21.0924024641,nan
Gus Andersen,28.7802874743,nan
Alfonso Fernandez Fermoselle,19.8658453114,185.0
Jorge Vila,nan,nan
Alexander Pfann,24.8186173854,nan
Tomas Weindorfer,nan,nan
Paulo Machado,nan,nan
Mark Schofield,17.2703627652,nan
Patricio Quijano,nan,nan
Carlo Santoro,17.237508555799998,nan
Pablo Montana,15.022587269,nan
Alberto Gutierrez G230,22.6392881588,nan
Horacio Pacheco,nan,nan
Massimo Bertolini,17.3360711841,188.0
Francesco Zugarelli,16.6954140999,nan
Claudio Rigagnoli,nan,nan
Amirben Barua,nan,nan
Raul Ranzinger,nan,nan
Karathozuvu Ramesh,nan,nan
Angelo Tanganelli,nan,nan
Akash Lamba,nan,nan
Rohit Rajpal,nan,nan
Shigefusa Kanroji,nan,nan
Zeljko Cica,nan,nan
Richard Lubner,nan,nan
Pavel Gazda,nan,nan
Fabiano Mintz,nan,nan
Stelian Gima,nan,nan
Roberto Sciencia,nan,nan
Gregor Paul,nan,nan
Sebastian Pacheco,20.054757015699998,nan
Craig Johnson,nan,173.0
Steve Wiere,nan,nan
Johan Hogstedt,nan,nan
Veerawah Selvam,nan,nan
Pier Squillari,15.6851471595,nan
Sergio Sarli,20.5420944559,nan
Leopoldino Pupo,nan,nan
Jose Antonio Pellejero,nan,nan
Gustavo Espinosa,nan,nan
Luis Andreotti,nan,nan
Hernan Chousa,nan,nan
Ulices Cerda,nan,nan
Cristian Araya,21.4839151266,nan
Marcelo Rebolledo,19.3839835729,nan
Gonzalo Fernandez,20.8323066393,nan
Ruben Lamothe,27.934291581100002,185.0
Carlos Zwetsch,20.0438056126,nan
Carlos Engel,nan,nan
Gaston Garcia Alonso,nan,nan
Roberto Teofilo,nan,nan
Gerardo Martinez,21.8507871321,178.0
Adriano Ferreira,17.234770705,193.0
David Harris,19.586584531099998,nan
Gabriel Out,15.6440793977,nan
Carsten Krammenschneider,nan,nan
Javier Jadue,nan,nan
Mohamed Eleish,nan,nan
Mostafa Naiem,nan,nan
Adli El Shafei,nan,nan
Juha Lemponen,nan,nan
Torsten Park,nan,nan
Justin Mckenzie,nan,nan
Tom Vanhoudt,19.1923340178,183.0
Yoshikazu Okada,nan,nan
Shoji Katoh,nan,nan
Markus Hintermeier,nan,nan
Junichi Maruyama,nan,nan
Tom Toomey,nan,nan
Gakuji Okada,nan,nan
Ricardo Cayola,nan,nan
Olivier Cayla,nan,nan
Joao Ferreira,nan,nan
Rafael De Wallau,nan,nan
Fabian Blengino,nan,nan
Luis Cunha,nan,nan
Nick Adams,18.8145106092,nan
Laurence Matthews,22.8802190281,nan
Markus Nacke,nan,nan
Kenneth Lee,nan,nan
Remi Osho,31.0253251198,178.0
Tom Ikpa,nan,nan
John Atiomo,nan,nan
Michael Birzon,nan,190.0
Paul Areh,nan,nan
Ikponwonsa Amandin,nan,nan
Timur Alshin,nan,nan
Emeka Elechi,nan,nan
Carlos Gomez Diaz,22.458590006799998,nan
Trevor Seffren,nan,nan
Hugo Werneck,nan,nan
Andres Urencio,nan,nan
Enrique Abaroa,18.7159479808,183.0
Rafael Rangel,nan,nan
Rosle Bin Kassim,21.3935660507,nan
Tony Shim,nan,nan
Ismasufian Aki,nan,nan
Chris Santoso,16.8076659822,nan
Valerio Boccitto,nan,nan
Chris Munnerlyn,24.0246406571,nan
Martin Dionne,nan,nan
Yannick Violette,nan,nan
Douglas Sachs,24.3559206023,nan
Mehdi Belhassan,nan,nan
Andrea Paramucchi,nan,nan
Mitch Michulka,23.5017111567,nan
Rafael Morales,nan,nan
Rodrigo Ferreiro,19.482546201199998,nan
Vitor Martins,nan,nan
Marcos Fernandes,nan,nan
Alexander Krell,18.2012320329,nan
Niki Patzak,nan,nan
Pablo Escribano,21.620807665999997,nan
Carlos Tarantino,19.197809719400002,nan
Ricardo Rosas,16.1533196441,nan
Marcelo Cesana,nan,nan
Luis Faria,nan,nan
Gustavo Fernandes,nan,nan
Wayne Boich,nan,nan
Sherman Lim,17.297741273099998,nan
Michael Zimmerman,22.3052703628,nan
Donnie Isaak,23.2443531828,nan
Gustavo Re,nan,nan
Joern Grunewald,nan,nan
David Kacharava,nan,nan
Jiri Pelikan,22.217659137600002,196.0
Filip Kascak,17.3223819302,nan
Mike Van Den Berg,nan,nan
Peter Netzer,nan,nan
Wei Pin Choo,nan,nan
Zainuddin Yakin,nan,nan
Leonardo Pacchiarotti,nan,nan
Scott Brown,nan,nan
Thomas Burwell,nan,nan
Alexander Gilkas,nan,nan
Patrik Albertsson,22.349075975399998,183.0
Bertrand Lemercier,24.6160164271,nan
Jin Soo Lee,nan,nan
Tal Harel,nan,nan
Walid Caracci,nan,nan
Federico Pierini,nan,nan
Andrea Spizzica,20.6078028747,nan
Can Uner,18.7734428474,nan
Paul Rosner,19.6824093087,193.0
Bernd Haberleitner,nan,nan
Luis Gonzalez,27.906913073200002,nan
Gustavo Loaiza,nan,nan
Enrique Pena,nan,nan
Luis Ordonez,26.392881588,nan
Didier Jacquet,nan,nan
Thierry Meeuws,17.3497604381,nan
Steve Cornelissen,nan,nan
Christian Tambue,17.8069815195,nan
Floriano Salvoni,nan,nan
Cedric Melot,20.1615331964,188.0
Mario Mertens,nan,nan
Israel Frias,18.6064339493,nan
Paremeswanath Srinath,nan,nan
Sylvano Simone,29.2950034223,nan
Aroon Ramnath,nan,nan
Nitten Kirrtane,18.8966461328,nan
Vinod Ramachandran,nan,nan
Sharad Kohli,16.517453798800002,nan
Suhel Malhotra,nan,nan
Sascha Grabow,25.029431896,188.0
Rainer Gunther,19.1074606434,nan
Americo Tupi Venero,21.6536618754,175.0
Sergio Naufel,nan,nan
Amando Santos,nan,nan
Pj Langone,nan,nan
Scott Sigerseth,24.487337440100003,nan
Egberto Caldas,19.7453798768,nan
Jefri Hamdan,nan,nan
Bjorn Jacob,18.7980835044,nan
Gustavo Silva,nan,nan
Yaser Zaatini,nan,nan
Dante Magnoni,nan,nan
Afizal Abu Othman,19.9288158795,nan
Wilson Khoo,nan,nan
Daiji Morii,nan,nan
Mark Sibilla,18.9021218344,nan
Clinton Ferreira,25.28678987,nan
Juan Ignacio Carrasco,19.2772073922,185.0
Frederic Sibilla,nan,nan
Arnaud Casagrande,nan,nan
Michael Flanagan,21.0622861054,nan
Marten Renstrom,21.4565366188,188.0
Jose Alejos,22.485968514699998,nan
Wim Neefs,17.3442847365,nan
Pedro Zannoni,nan,nan
John Falbo,24.3093771389,183.0
Rich Benson,nan,nan
Ronald Dueller,18.12183436,nan
Radovoin Forgacs,20.3531827515,nan
Michael Gardemann,nan,nan
Gonzalo Lopez Fabero,nan,nan
Amit Ben David,nan,nan
Danny Erez,nan,nan
Naoki Arimoto,18.8528405202,nan
Takashi Murakami,nan,nan
Tamas Gyorgy,22.0177960301,nan
Levente Baratosi,nan,nan
Jamie Holmes,20.5722108145,nan
Filip Roj,17.9301848049,nan
Kent Seton,nan,nan
Jing Li,nan,nan
Chris Cocotos,nan,nan
Alexandre Pinto,nan,nan
Juan Jurado,nan,nan
Gaston Naon,nan,nan
Hernan Gonzalez,nan,nan
Rodolfo Ramos Paganini,22.6255989049,nan
Jimmy Jackson,18.2696783025,nan
Francisco Ruiz,20.0136892539,nan
Paulino Alonso,19.3757700205,nan
Severin Luthi,17.6125941136,nan
Rene Moller,nan,nan
Ty Tucker,23.4113620808,nan
Bobby Mahal,18.2943189596,nan
Ernane Melo,18.5379876797,nan
Erick Gomes,18.5160848734,nan
Leandro Rosa,16.3997262149,nan
Radoslav Radev,21.4099931554,nan
Ruslan Raynov,nan,nan
Milan Vopicka,18.7159479808,nan
Federico Rovai,20.9691991786,nan
Roman Kukal,17.9301848049,nan
Tomas Krupa,22.0752908966,nan
Nam Hoon Kim,24.514715948000003,nan
Seung Ri Sohn,19.2881587953,nan
Kacper Cecek,18.143737166300003,nan
Ismael Hernandez,nan,nan
Emil Egerer,23.1868583162,nan
Roman Ruppenthal,nan,nan
Jeffrey Hunter,24.076659821999996,nan
Barry Ruback,nan,nan
Emmanuel Brard,nan,nan
Jorg Mitterhofer,19.7234770705,nan
Sandro Della Piana,25.9603011636,nan
Eduardo Barbosa,nan,nan
Marcus Barbosa,23.2334017796,nan
Thomas Sascha Winkler,20.802190280599998,nan
Roberto Bracone,19.0253251198,nan
Duncan Sillato,nan,nan
Marco  Cappello,nan,nan
Mark Gatt,16.2546201232,nan
Jan Havel,22.3353867214,nan
Pavel Kudrnac,20.525667351099997,nan
Petr Krten,18.7159479808,nan
Michael Jessup,18.3244353183,165.0
Chad Clark,20.7008898015,nan
Andrew Bates,23.0308008214,nan
Mark Tjia,23.6194387406,nan
Teddy Tanjung,nan,nan
Ari Nathan,22.1273100616,185.0
Martijn Bok,21.475701574299997,170.0
Greg Prudhomme,nan,nan
Markus Pfannkuchen,nan,nan
Patrick Gottesleben,17.6290212183,nan
Andrew Batie,23.8275154004,185.0
Leigh Holland,19.874058863800002,nan
Ricardo Diniz,18.4585900068,nan
Alexandre Cancado,nan,nan
Rafael Serpa Guinazu,18.9431895962,nan
Geronimo Degreef,nan,nan
Sascha Bandermann,22.6036960986,180.0
Alexandre Almeida,nan,nan
Robert Kraus,24.010951403099998,nan
Jon Ireland,26.6173853525,185.0
Pedro Araujo,19.7864476386,nan
Andre Mota,20.5065023956,nan
Paulo Couto,nan,nan
Alexey Gavrilov,18.7679671458,nan
Jeff Wolf,nan,nan
Jason Yeager,22.819986310700003,nan
Brendan Curry,22.5352498289,nan
Yuri Soberon,nan,nan
Sander Hommel,17.3305954825,nan
Stephane Manai,19.40862423,nan
Sergio Ayo,nan,nan
Camilo Velandia,nan,nan
Bernward Juric,nan,nan
Joao Paulo Ferreira,nan,nan
Mark Hlawaty,24.2354551677,nan
Charlie Singer,28.574948665300003,nan
Juri Margotto,21.3333333333,nan
Zsolt Fule,19.6440793977,nan
Gabrio Castrichella,21.883641341500002,nan
Peter Csabai,17.385352498299998,nan
Balazse Rajo,nan,nan
Marcelo Rebelo,20.9527720739,nan
Christian Schaffkes,23.537303216999998,nan
Roland Thornqvist,24.125941136199998,nan
Arkan Vuran,nan,nan
Roberto Cavalcanti,nan,nan
Benjamin Althaus,nan,nan
Danny Brakos,23.4524298426,nan
Arnd Caspari,22.2614647502,nan
Ylia Jelali,nan,nan
Juan Camilo Gamboa,17.3524982888,nan
Ivan Lukacs,18.5790554415,nan
Eloy Guerrero,17.9329226557,nan
Pedro Nieto,16.9746748802,nan
Kenneth Ponson,nan,nan
Luigi Gianuzzi,nan,nan
Marcin Rozpedski,19.8986995209,nan
Georg Blumauer,21.1745379877,nan
Oliver Johl,25.0431211499,nan
David Jirak,nan,nan
Miguel Miranda,18.6721423682,nan
Peter Dani,18.636550308,nan
Mario Tudor,17.144421629,nan
Sebastian Weisz,21.708418891199997,nan
Robert Devens,23.2334017796,nan
Nam Ju Bae,29.880903490799998,nan
Tae Hee Kong,25.3497604381,nan
Bernt Grubbe,19.961670089000002,nan
Tom Hauglund,21.7796030116,nan
Andreas Weber,18.8583162218,nan
Ford Lankford,nan,nan
Ludwig Sundin,22.173853525,nan
Graham Gilles,21.749486653,nan
Ulrich Seetzen,18.075290896600002,nan
Andrej Bizjak,16.654346338099998,nan
Oubari Aziz,nan,nan
Gerrit Steenkamp,22.46954141,nan
Kirk Haygarth,24.5065023956,nan
Eduardo Gordilho,21.1334702259,nan
Robert Witz,19.3127994524,nan
Andrei Krasevec,16.219028063,nan
Patrick Nestler,24.750171115700002,nan
Jackson Thazar,28.1095140315,nan
Philippe Pasquier,21.7905544148,nan
Kip Brady,28.490075290900002,nan
Ed Prudhomme,nan,nan
Vince Mackey,24.5065023956,nan
Marcelo Manola,21.385352498299998,nan
Vikrant Chadha,17.0978781656,nan
Salil Seshadri,nan,nan
Jean Noel Grinda,19.3538672142,nan
Timur Khankodjaev,20.1642710472,nan
Jan Gruninger,21.341546885699998,nan
Falk Nier,17.1882272416,nan
Alexander Hizli,18.0780287474,nan
Olli Helminen,nan,nan
Johann Potron,17.9685147159,nan
Christof Lommelen,nan,nan
Tom Van Beek,19.7837097878,nan
Arturo Gonzales,nan,nan
Denis Van Uffelen,23.572895277199997,nan
Hai Bo Deng,19.6386036961,nan
Ming Jia,nan,nan
Xin Xu,23.819301848000002,nan
Yong Duan,19.5455167693,nan
Marian Leysek,20.219028063,nan
Damien Vera,20.1587953457,nan
Stephane Woit,21.3880903491,nan
Thierry Massa,22.81724846,nan
Masaki Komura,20.4736481862,nan
Mitsuru Takada,16.5338809035,nan
Anton Kokurin,16.0164271047,nan
Martijn Belgraver,24.2847364819,nan
Robert Wright,nan,nan
Pablo Cordova,22.4147843943,nan
Santiago Moncayo,nan,nan
Enzo Artoni,20.4654346338,nan
Andres Guzman,nan,nan
David Wright,16.4736481862,nan
Martin Hromec,20.514715948,nan
Daniel Souza,21.5550992471,nan
Eduardo Frick,18.0917180014,nan
Vilmar Polati,19.2087611225,nan
Chris Molloy,nan,nan
Philippe Kobzos,18.9431895962,nan
Mark Joachim,23.315537303200003,nan
Marius Calugaru,20.421629021199998,nan
Rodrigo Cerdera,19.8247775496,nan
Robinson Gamonal,21.514031485300002,nan
Grant Silcock,21.5550992471,nan
Jed Gould,17.8042436687,nan
Sebastian Swierk,17.9000684463,nan
Sergio Gaoni,18.5325119781,nan
Vince Mellino,21.0403832991,nan
Tobias Hildebrand,20.372347707,nan
Tero Vilen,16.6625598905,nan
Gerald Fauser,21.883641341500002,nan
Juan Antonio Saiz,19.2114989733,nan
Thomas Strengberger S597,20.873374401099998,nan
Martin Hrezo,nan,nan
Marcus Fluitt,20.3148528405,nan
Philippe Sylvestre,23.1238877481,nan
Kai Becker,nan,nan
Fernando Sierra,19.6495550992,nan
Alex Roberman,nan,nan
Mathias Huning,27.400410677600004,nan
Timo Nigri,18.0889801506,nan
Yalin Bilgin,18.2368240931,nan
Vikram Venkataraghavan,20.9582477755,nan
Vasudeva Reddy,22.636550308,nan
Anand Sukumar,nan,nan
Saif Ud Din Syed,nan,nan
Hiroki Ishii,25.1225188227,nan
Ganesh Vaidyanathan,nan,nan
Sukhdeep Singh Saluja,nan,nan
Antonio Altobelli,29.954825462,nan
Peter Pusztai,nan,nan
Ed Nagel,31.512662559899997,180.0
Seong Kon Kim,27.195071868600003,nan
Phil Whitesell,26.0616016427,nan
Jean Francois Merven,nan,nan
Kamil Patel,17.6290212183,nan
Damian Furmanski,20.8350444901,nan
Richard Brostowicz,19.0581793292,nan
Cristiano Testa,22.866529774099998,nan
Antonio Marquez,nan,nan
Whi Kim,nan,nan
Sebastien Gobbi,nan,nan
Jose Zea,nan,nan
Robert Wright W096,nan,nan
Marek Durski,nan,nan
Ricardo Rubio,25.2265571526,nan
Cyril Buscaglione,24.522929500300002,nan
Greg Hill USA,18.685831622200002,nan
Taryn Burgk,19.6112251882,nan
Devin Bowen,24.2929500342,183.0
Timothy Aerts,19.832991102,nan
Guillermo Genovart,nan,nan
Helge Capell,23.164955509899997,nan
Burkhard Scholz,27.901437371700002,nan
Trey Phillips,23.241615332,nan
Myles Wakefield,22.2806297057,196.0
Juny Anand,nan,nan
David Roditi,22.9678302533,170.0
Mansour Yakyhaev,nan,nan
Ganisher Rachmatullaeve,nan,nan
Jose Frontera,24.569472963699997,nan
Rodrigo Yoshimoto,nan,nan
Balasz Vaci,nan,nan
Michael Schuster,nan,nan
Nick Crowell,18.584531143099998,nan
Clifton Wong,nan,nan
Rob Chess,22.217659137600002,nan
Djordje Radulovic,nan,nan
Ricardo Langre,25.1416837782,nan
Ridrigo Echagaray,18.893908282,nan
Gianluca Luddi,19.630390143699998,nan
Silvio Scaiola,27.077344284699997,nan
Dragomir Jovanovski,23.7344284736,nan
Carlos Martinez Comet,23.0472279261,nan
Marc Marco Ripoll,16.670773442799998,nan
Javier Taborga,18.3627652293,nan
Jose Antelo,nan,nan
Gabriel Keymer,28.7036276523,nan
Frantisek Babej,17.2484599589,nan
Will Ritter,28.5475701574,nan
Daniel Steinhilber,20.4544832307,nan
Michael Enz,18.5653661875,nan
Francisco Tarazona,17.2484599589,nan
Jorge Haro,17.28678987,nan
Paul Robinson R261,23.660506502399997,nan
Ronan Barbier,22.822724161500002,nan
Josip Dumanic,22.338124572199998,nan
Andrew Rueb,24.9965776865,nan
Ross Loel,24.093086926799998,nan
Andre Refay,21.0485968515,nan
Mark Weaver,25.1143052704,nan
Brian Eagle,26.614647501700002,nan
Trant Krepelka,17.1854893908,nan
Johannes Unterberger,22.789869952100002,nan
Alexander Zlatnik,17.8918548939,nan
Ivica Ancic,17.708418891199997,nan
Zoltan Nagy,22.1300479124,nan
Eduardo Bohrer,17.546885694700002,nan
Paulo Taicher,20.1587953457,nan
Antonio Prieto,23.906913073200002,198.0
Marcelo Junqueira,18.2422997947,nan
Fabio Campos,16.9801505818,nan
Mark Quinney,26.5297741273,nan
Ludovic Pain,19.6605065024,nan
Jeremy Delinbeuf,20.0438056126,nan
Thomas Thieulot,26.2587268994,nan
Lars Kirschner,21.341546885699998,nan
Daniel Ristic,25.0266940452,nan
Gerardo Heyser,18.1656399726,nan
Jaime Teandon,30.1081451061,nan
Eduardo Morones,22.934976043800003,nan
Robert Abendroth,19.482546201199998,nan
Keith Brill,19.7453798768,nan
Declan Friesberg,17.5742642026,nan
Steven Koeppel,27.3894592745,nan
Martin Peyrot,19.1813826146,nan
Ricardo Maurs,18.1273100616,nan
